case_id,benchmark_id,label,family,mode,coeff,maxdim,threshold_label,threshold_value,dimension,pair,comparison_mode,exact_match,audit_classification,audit_mechanism
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__dionysus,drop_zero_length_intervals,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,ripser__dionysus,drop_zero_length_intervals,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__ripser,threshold_truncation_harmonized,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__dionysus,threshold_truncation_harmonized,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,ripser__dionysus,threshold_truncation_harmonized,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__ripser,distance_zero_semantic,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,gudhi__dionysus,distance_zero_semantic,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,0,ripser__dionysus,distance_zero_semantic,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,1,gudhi__ripser,raw_exact,True,,
nacl_coordination_shell__floating__p2__h2__selected,nacl_coordination_shell__floating,NaCl-style coordination shell,B,floating,2,2,selected,1.0,1,gudhi__dionysus,raw_exact,True,,
